id,name,team,position,aliases,espn_id,rank,depth_pos,depth_order,injury_status,years_exp,age,adp,adp_stdev
nfl-1945,Chris Boswell,PIT,K,,17372,151,K,1,,12,35,168.9,20.3
nfl-4848,Christian Kuntz,PIT,LS,,2978524,999,LS,,,9,32,,
nfl-6220,Cole Holcomb,PIT,LB,,3116689,9999999,RILB,2,,7,30,,
nfl-11173,D'Shawn Jamison,PIT,CB,,,9999999,NB,3,,3,27,,
nfl-5846,DK Metcalf,PIT,WR,D.K. Metcalf,4047650,73,WR,1,,7,28,65.3,7.2
nfl-11781,Daequan Hardy,PIT,CB,,,9999999,DB,,IR,2,25,,
nfl-9479,Darnell Washington,PIT,TE,,,999,TE,2,,3,24,,
nfl-12767,Daryl Porter,PIT,DB,,,9999999,DB,,,1,24,,
nfl-13470,Daylen Everette,PIT,CB,,,9999999,LCB,2,,0,22,,
nfl-5071,DeShon Elliott,PIT,DB,,3929846,503,SS,1,,8,29,,
nfl-3295,Dean Lowry,PIT,DE,,2974348,9999999,LDE,3,,10,32,,
nfl-12561,Derrick Harmon,PIT,DL,,,999,LDE,1,,1,23,,
nfl-13723,Devan Boykin,PIT,DB,,,9999999,DB,,,0,,,
nfl-12899,Doneiko Slaughter,PIT,DB,,,9999999,LCB,3,,1,24,,
nfl-12734,Donte Kent,PIT,CB,,,9999999,DB,,PUP,1,24,,
nfl-11927,Doug Nester,PIT,OL,,,9999999,OL,,,2,25,,
nfl-13289,Drew Allar,PIT,QB,,,999,QB,4,,0,22,,
nfl-8865,Dylan Cook,PIT,T,,,9999999,OL,,,4,28,,
nfl-13423,Eli Heidenreich,PIT,RB,,,999,WR,7,,0,23,,
nfl-8342,Esezi Otomewo,PIT,DL,,,9999999,RDE,2,,4,27,,
nfl-13548,Gabriel Rubio,PIT,DL,,,9999999,DL,,,0,23,,
nfl-13471,Gennings Dunker,PIT,OT,,,9999999,OL,,,0,23,,
nfl-13274,Germie Bernard,PIT,WR,,,194,WR,4,,0,22,165.7,8.5
nfl-14027,Greg Crippen,PIT,OL,,,9999999,OL,,,0,24,,
nfl-12975,JJ Galbreath,PIT,TE,J.J. Galbreath,,999,TE,5,,1,25,,
nfl-6942,Jack Driscoll,PIT,T,,3932668,9999999,OL,,,6,29,,
nfl-13098,Jack Henderson,PIT,DB,,,9999999,DB,,,1,24,,
nfl-12593,Jack Sawyer,PIT,DL,,,999,LOLB,2,,1,24,,
nfl-11861,Jacoby Windmon,PIT,LB,,,9999999,LB,,,2,24,,
nfl-11605,Jaheim Bell,PIT,TE,,,9999999,TE,4,,2,25,,
nfl-12935,Jakobie Keeney-James,PIT,WR,,,999,WR,11,,1,25,,
nfl-3160,Jalen Ramsey,PIT,CB,,3045373,999,NB,1,PUP,10,31,,
nfl-5946,Jamel Dean,PIT,CB,,3873935,999,RCB,1,,7,29,,
nfl-7634,Jamin Davis,PIT,LB,,,9999999,LB,,,5,27,,
nfl-8323,Jaquan Brisker,PIT,DB,,,326,FS,1,,4,27,,
nfl-8228,Jaylen Warren,PIT,RB,,,52,RB,1,,4,27,66.4,5.9
nfl-12777,Joaquin Davis,PIT,WR,,,999,WR,12,,1,23,,
nfl-10913,Joey Porter,PIT,DB,,,9999999,LCB,1,PUP,3,26,,
nfl-11858,Julius Welschof,PIT,DL,,,9999999,ROLB,3,,2,29,,
nfl-13491,Kaden Wetjen,PIT,WR,,,9999999,WR,6,,0,24,,
nfl-12504,Kaleb Johnson,PIT,RB,,,173,RB,3,,1,22,,
nfl-10901,Keeanu Benton,PIT,NT,,,9999999,NT,1,,3,25,,
nfl-13819,Kevin Jobity,PIT,DL,,,9999999,DL,,,0,,,
nfl-11894,Kyler Baugh,PIT,DL,,,9999999,DL,,,2,24,,
nfl-13813,Laith Marjan,PIT,K,,,9999999,K,,,0,,,
nfl-13292,Lake McRee,PIT,TE,,,999,TE,6,,0,,,
nfl-13889,Levi Wentz,PIT,WR,,,9999999,WR,13,,0,,,
nfl-9510,Lew Nichols,PIT,RB,,,9999999,RB,6,,3,24,,
nfl-11811,Logan Lee,PIT,DL,,,9999999,DL,,,2,26,,
nfl-11919,Lorenzo Thompson,PIT,OL,,,9999999,OL,,,2,26,,
nfl-6867,Malik Harrison,PIT,LB,,4040615,9999999,LILB,2,,6,28,,
nfl-11733,Mason McCormick,PIT,OL,,,9999999,OL,,,2,26,,
nfl-4972,Mason Rudolph,PIT,QB,,3116407,999,QB,2,,8,31,,
nfl-13200,Max Hurleman,PIT,CB,,,9999999,WR,9,,1,24,,
nfl-13443,Max Iheanachor,PIT,OT,,,9999999,OL,,,0,22,,
nfl-6819,Michael Pittman,PIT,WR,,4035687,98,WR,2,,6,28,72.4,7.0
nfl-10940,Nick Herbig,PIT,LB,,,423,ROLB,2,,3,24,,
nfl-4926,Nick Schuessler,PIT,QB,,,9999999,,,,1,,,
nfl-7600,Pat Freiermuth,PIT,TE,,,999,TE,1,,5,27,,
nfl-6807,Patrick Queen,PIT,LB,,4242207,220,LILB,1,,6,26,,
nfl-11727,Payton Wilson,PIT,LB,,,290,RILB,1,,2,26,,
nfl-4180,Rayshawn Jenkins,PIT,DB,,2969961,9999999,DB,,,9,32,,
nfl-7021,Rico Dowdle,PIT,RB,,4038815,65,RB,2,,6,28,74.2,7.0
nfl-13433,Riley Nowakowski,PIT,TE,,,9999999,FB,1,,0,24,,
nfl-13576,Robert Spears-Jennings,PIT,DB,,,9999999,SS,2,,0,22,,
nfl-4602,Robert Tonyan,PIT,TE,,2975674,999,TE,3,,9,32,,
nfl-11630,Roman Wilson,PIT,WR,,,999,WR,3,,2,25,,
nfl-8014,Ryan McCollum,PIT,C,,,9999999,OL,,,5,28,,
nfl-12955,Sebastian Castro,PIT,DB,,,9999999,FS,3,,1,25,,
nfl-5073,Sebastian Joseph-Day,PIT,DT,,3047495,9999999,NT,2,,8,31,,
nfl-11028,Spencer Anderson,PIT,OL,,,9999999,OL,,,3,26,,
nfl-12216,Steven Jones,PIT,OL,,,9999999,OL,,,2,25,,
nfl-4070,T.J. Watt,PIT,LB,TJ Watt,3045282,90,LOLB,1,,9,31,,
nfl-14042,Tamon Lynum,PIT,DB,,,9999999,DB,,,0,,,
nfl-6012,Travis Homer,PIT,RB,,4037457,999,RB,5,,7,27,,
nfl-11664,Troy Fautanu,PIT,OL,,,9999999,OL,,,2,25,,
nfl-12511,Will Howard,PIT,QB,,,372,QB,3,,1,24,,
nfl-12665,Yahya Black,PIT,DT,,,9999999,LDE,2,,1,24,,
nfl-11690,Zach Frazier,PIT,OL,,,9999999,OL,,,2,24,,
nfl-11603,AJ Barner,SEA,TE,A.J. Barner,,126,TE,1,,2,24,,
nfl-11121,AJ Finley,SEA,DB,A.J. Finley,,9999999,SS,3,Questionable,3,24,,
nfl-8457,Abraham Lucas,SEA,OL,,,9999999,OL,,,4,27,,
nfl-13686,Aidan Hubbard,SEA,DE,,,9999999,LB,,,0,,,
nfl-13035,Amari Kight,SEA,OT,,,9999999,OL,,,1,25,,
nfl-13565,Andre Fuller,SEA,CB,,,9999999,LCB,3,,0,24,,
nfl-10959,Anthony Bradford,SEA,OL,,,9999999,OL,,,3,25,,
nfl-13525,Beau Stephens,SEA,G,,,9999999,OL,,,0,23,,
nfl-2525,Bobby Hart,SEA,T,,2576789,9999999,OL,,,11,31,,
nfl-11280,Brady Russell,SEA,TE,,,9999999,FB,2,,3,27,,
nfl-12877,Brandon Johnson,SEA,DB,,,9999999,WR,9,,1,23,,
nfl-11396,Brandon Pili,SEA,DT,,,9999999,NT,2,Questionable,3,27,,
nfl-12685,Bryce Cabeldue,SEA,OT,,,9999999,OL,,,1,24,,
nfl-13452,Bud Clark,SEA,DB,,,9999999,FS,2,,0,24,,
nfl-11668,Byron Murphy,SEA,DL,,,999,NT,1,,2,23,,
nfl-8446,Charles Cross,SEA,OL,,,9999999,OL,,,4,25,,
nfl-7673,Chazz Surratt,SEA,LB,,,9999999,LILB,3,,5,29,,
nfl-12659,Chris Paul,SEA,LB,,,9999999,RILB,3,,1,23,,
nfl-11248,Chris Stoll,SEA,LS,,,9999999,LS,,,3,28,,
nfl-11704,Christian Haynes,SEA,OL,,,9999999,OL,,,2,26,,
nfl-7039,Cody White,SEA,WR,,4241983,999,WR,7,,6,27,,
nfl-13037,Connor O'Toole,SEA,DE,,,9999999,ROLB,3,,1,23,,
nfl-4039,Cooper Kupp,SEA,WR,,2977187,206,WR,3,,9,33,159.5,10.5
nfl-8795,D'Anthony Bell,SEA,DB,,,9999999,NB,3,,4,29,,
nfl-2308,Dante Fowler,SEA,LB,,2980100,9999999,LOLB,2,,11,32,,
nfl-2064,DeMarcus Lawrence,SEA,DE,,16802,9999999,LOLB,1,,12,34,,
nfl-10911,Derick Hall,SEA,DE,,,9999999,ROLB,2,,3,25,,
nfl-13563,Deven Eastern,SEA,DT,,,9999999,NT,3,,0,23,,
nfl-10891,Devon Witherspoon,SEA,DB,,,378,LCB,1,,3,25,,
nfl-11470,Drake Thomas,SEA,LB,,,999,LILB,1,,3,26,,
nfl-5854,Drew Lock,SEA,QB,,3924327,999,QB,2,,7,29,,
nfl-12521,Elijah Arroyo,SEA,TE,,,999,TE,2,,1,23,,
nfl-11435,Emanuel Wilson,SEA,RB,,,161,RB,4,,3,27,,
nfl-13313,Emmanuel Henderson,SEA,WR,,,999,SWR,8,,0,23,,
nfl-4189,Eric Saubert,SEA,TE,,2975863,9999999,TE,3,,9,32,,
nfl-7672,Ernest Jones,SEA,LB,,,171,RILB,1,,5,26,,
nfl-13045,Federico Maranges,SEA,OL,,,9999999,OL,,,1,24,,
nfl-11399,Garrett Nelson,SEA,LB,,,9999999,DL,,,3,26,,
nfl-12048,George Holani,SEA,RB,,,999,RB,3,,2,26,,
nfl-12563,Grey Zabel,SEA,OT,,,9999999,OL,,,1,24,,
nfl-8861,Irv Charles,SEA,WR,,,999,WR,9,,4,29,,
nfl-13142,J.R. Singleton,SEA,DL,JR Singleton,,9999999,LDE,3,,1,24,,
nfl-12922,Ja'Markis Weston,SEA,DE,,,9999999,,,IR,1,25,,
nfl-13047,Jacardia Wright,SEA,RB,,,999,RB,6,,1,25,,
nfl-13286,Jadarian Price,SEA,RB,,,63,RB,2,,0,22,64.7,7.3
nfl-10867,Jake Bobo,SEA,WR,,,999,WR,5,Questionable,3,28,,
nfl-13046,Jalan Gaines,SEA,DL,,,9999999,LB,,,1,25,,
nfl-12510,Jalen Milroe,SEA,QB,,,355,QB,3,,1,23,,
nfl-12082,Jalen Sundell,SEA,C,,,9999999,OL,,,2,26,,
nfl-12436,Jamie Sheriff,SEA,LB,,,9999999,LB,,,2,25,,
nfl-13048,Jared Ivey,SEA,DE,,,9999999,LOLB,3,,1,24,,
nfl-3220,Jarran Reed,SEA,DT,,3115312,999,RDE,1,,10,33,,
nfl-2747,Jason Myers,SEA,K,,2473037,132,K,1,,11,35,138.5,19.8
nfl-9488,Jaxon Smith-Njigba,SEA,WR,,,5,WR,1,,3,24,6.0,1.2
nfl-13259,Joseph Vaughn,SEA,LB,,,9999999,LB,,,1,25,,
nfl-8275,Josh Jobe,SEA,DB,,,999,RCB,1,,4,28,,
nfl-6808,Josh Jones,SEA,OL,,3914630,9999999,OL,,,6,29,,
nfl-5876,Julian Love,SEA,DB,,4046675,307,SS,1,,7,28,,
nfl-13396,Julian Neal,SEA,DB,,,407,RCB,2,Questionable,0,23,,
nfl-13357,Lance Mason,SEA,TE,,,999,TE,6,,0,,,
nfl-2311,Leonard Williams,SEA,DE,,2971622,335,LDE,1,,11,32,,
nfl-12878,Logan Brown,SEA,OT,,,9999999,OL,,,1,25,,
nfl-13687,Marvin Jones,SEA,DE,,,9999999,LB,,,0,,,
nfl-12719,Mason Richman,SEA,OL,,,9999999,OL,,,1,24,,
nfl-12876,Maxen Hook,SEA,DB,,,9999999,FS,3,,1,24,,
nfl-13564,Michael Dansby,SEA,DB,,,9999999,RCB,3,,0,25,,
nfl-5011,Michael Dickson,SEA,P,,3929851,9999999,P,,,8,30,,
nfl-10982,Mike Morris,SEA,DE,,,9999999,LDE,2,,3,25,,
nfl-13199,Montorie Foster,SEA,WR,,,9999999,SWR,,,1,25,,
nfl-11753,Nehemiah Pritchett,SEA,CB,,,9999999,LCB,2,,2,25,,
nfl-12597,Nick Emmanwori,SEA,DB,,,381,NB,1,PUP,1,22,,
nfl-13151,Nick Kallerup,SEA,TE,,,999,TE,5,,1,25,,
nfl-3258,Nick Vannett,SEA,TE,,2576399,9999999,TE,4,,10,33,,
nfl-6817,Noah Igbinoghene,SEA,CB,,4242516,9999999,NB,2,,6,26,,
nfl-10979,Olu Oluwatimi,SEA,C,,,9999999,OL,,,3,27,,
nfl-11230,Patrick O'Connell,SEA,LB,,,9999999,RILB,2,,3,27,,
nfl-14037,Rashad Rochelle,SEA,WR,,,9999999,WR,11,,0,23,,
nfl-8676,Rashid Shaheed,SEA,WR,,,150,WR,2,,4,27,118.2,8.1
nfl-12475,Ricky White,SEA,WR,,,999,WR,8,,1,24,,
nfl-12656,Robbie Ouzts,SEA,RB,,,999,FB,1,Questionable,1,23,,
nfl-8517,Rodney Thomas,SEA,LB,,,9999999,SS,2,,4,28,,
nfl-12680,Rylie Mills,SEA,DL,,,9999999,RDE,2,,1,24,,
nfl-4943,Sam Darnold,SEA,QB,,3912547,84,QB,1,,8,29,140.7,12.4
nfl-7813,Shemar Jean-Charles,SEA,CB,,,9999999,DB,,,5,28,,
nfl-12497,Tory Horton,SEA,WR,,,199,WR,4,,1,23,173.3,14.5
nfl-11233,Ty Okada,SEA,DB,,,9999999,FS,1,,3,27,,
nfl-11734,Tyrice Knight,SEA,LB,,,340,LILB,2,,2,25,,
nfl-5061,Uchenna Nwosu,SEA,LB,,3120358,9999999,ROLB,1,,8,29,,
nfl-13690,Uso Seumalo,SEA,DT,,,9999999,LDE,4,,0,,,
nfl-8223,Velus Jones,SEA,WR,,,9999999,RB,5,,4,29,,
nfl-13044,Wy'Kevious Thomas,SEA,DL,,,9999999,RDE,3,,1,26,,
nfl-9753,Zach Charbonnet,SEA,RB,,,101,RB,1,PUP,3,25,138.4,18.3
nfl-11065,Adrian Martinez,SF,QB,,,999,QB,4,,3,26,,
nfl-12590,Alfred Collins,SF,DL,,,9999999,LDT,1,,1,24,,
nfl-11122,Andrew Farmer,SF,LB,,,9999999,DL,,IR,3,26,,
nfl-6855,Ashtyn Davis,SF,DB,,3858271,999,FS,2,,6,29,,
nfl-7469,Austen Pleasants,SF,OL,,3920814,9999999,OL,,,6,28,,
nfl-6803,Brandon Aiyuk,SF,WR,,4360438,177,WR,8,DNR,6,28,,
nfl-5065,Brandon Parker,SF,T,,3072292,9999999,OL,,,8,30,,
nfl-10224,Brayden Willis,SF,TE,,,999,TE,4,,3,26,,
nfl-6740,Brett Toth,SF,OL,,3129116,9999999,OL,,,7,29,,
nfl-8183,Brock Purdy,SF,QB,,,37,QB,1,,4,26,81.7,11.3
nfl-13664,Bryson Eason,SF,DL,,,9999999,DL,,,0,,,
nfl-12649,C.J. West,SF,DT,CJ West,,9999999,LDT,2,,1,24,,
nfl-7727,Cameron Sample,SF,DE,,,9999999,RDE,3,Questionable,5,26,,
nfl-13487,Carver Willis,SF,OL,,,9999999,OL,,,0,24,,
nfl-4950,Christian Kirk,SF,WR,,3895856,210,WR,3,Questionable,8,29,168.1,22.1
nfl-4034,Christian McCaffrey,SF,RB,,3117251,5,RB,1,,9,30,5.2,1.2
nfl-11046,Colton Dowell,SF,WR,,,999,WR,10,,3,27,,
nfl-6889,Colton McKivitz,SF,OL,,3916075,9999999,OL,,,6,29,,
nfl-12742,Connor Colby,SF,OL,,,9999999,OL,,,1,23,,
nfl-7215,Corliss Waitman,SF,P,,3125280,9999999,P,,,6,31,,
nfl-10978,Darrell Luter,SF,CB,,,9999999,LCB,3,,3,26,,
nfl-7827,Darrick Forrest,SF,DB,,,9999999,DB,,IR,5,27,,
nfl-13417,De'Zhaun Stribling,SF,WR,,,150,WR,4,Questionable,0,23,159.6,19.0
nfl-5872,Deebo Samuel,SF,WR,,3126486,150,WR,2,,7,30,99.0,15.6
nfl-3286,Demarcus Robinson,SF,WR,,3043116,999,WR,5,,10,31,,
nfl-7819,Deommodore Lenoir,SF,DB,,,9999999,RCB,1,,5,26,,
nfl-11723,Dominick Puni,SF,OL,,,9999999,OL,,,2,26,,
nfl-11922,Drake Nugent,SF,OL,,,9999999,OL,,,2,25,,
nfl-6056,Dre Greenlaw,SF,LB,,3916903,313,ROLB,1,,7,29,,
nfl-5189,Eddy Pineiro,SF,K,,4034949,164,K,1,,8,30,156.6,17.8
nfl-13507,Enrique Cruz,SF,OL,,,9999999,OL,,,0,23,,
nfl-13478,Ephesians Prysock,SF,CB,,,9999999,RCB,2,,0,23,,
nfl-5041,Fred Warner,SF,LB,,3138826,115,MLB,1,,8,29,,
nfl-7821,Garret Wallow,SF,LB,,,9999999,MLB,2,,5,27,,
nfl-4217,George Kittle,SF,TE,,3040151,97,TE,1,PUP,9,32,118.8,18.9
nfl-13501,Gracen Halton,SF,DT,,,9999999,RDT,2,Questionable,0,22,,
nfl-12389,Hayden Rucci,SF,TE,,,999,TE,5,,2,25,,
nfl-7409,Isaac Alarcon,SF,OT,,4686629,9999999,OL,,,6,28,,
nfl-11651,Isaac Guerendo,SF,RB,,,999,RB,4,PUP,2,26,,
nfl-13665,Jack Bouwmeester,SF,P,,,9999999,P,,,0,27,,
nfl-8261,Jack Jones,SF,DB,,,9999999,LCB,2,,4,28,,
nfl-11616,Jacob Cowing,SF,WR,,,999,WR,7,,2,25,,
nfl-13520,Jaden Dugger,SF,LB,,,9999999,LOLB,2,,0,22,,
nfl-3439,Jake Brendel,SF,OL,,2577185,9999999,OL,,,10,33,,
nfl-8698,Jake Tonges,SF,TE,,,178,TE,2,,4,27,,
nfl-12763,Jakob Robinson,SF,CB,,,9999999,RCB,3,Questionable,1,25,,
nfl-11025,Jalen Graham,SF,DB,,,9999999,MLB,3,,3,25,,
nfl-13655,Jalen Stroman,SF,DB,,,9999999,,,,0,,,
nfl-13656,James Thompson,SF,DT,,,9999999,DL,,,0,,,
nfl-10936,Ji'Ayir Brown,SF,DB,,,9999999,SS,1,,3,26,,
nfl-548,Jon Weeks,SF,LS,,13729,9999999,LS,,,16,40,,
nfl-12467,Jordan James,SF,RB,,,999,RB,2,Questionable,1,22,160.7,24.5
nfl-12634,Jordan Watkins,SF,WR,,,999,WR,6,,1,24,,
nfl-7050,Josiah Deguara,SF,TE,,3914151,999,TE,6,,6,29,,
nfl-12743,Junior Bergen,SF,WR,,,999,WR,11,,1,23,,
nfl-10991,K.J. Henry,SF,DE,KJ Henry,,9999999,DL,,,3,27,,
nfl-13414,Kaelon Black,SF,RB,,,999,RB,3,Questionable,0,24,161.8,18.4
nfl-10904,Keion White,SF,DL,,,9999999,RDE,2,Questionable,3,27,,
nfl-6005,Kevin Givens,SF,DT,,3929641,9999999,DL,,,7,29,,
nfl-5773,KhaDarel Hodge,SF,WR,,3047876,9999999,,,,8,31,,
nfl-7608,Khalil Herbert,SF,RB,,,999,RB,7,,5,28,,
nfl-12477,Kurtis Rourke,SF,QB,,,999,QB,3,,1,25,,
nfl-1379,Kyle Juszczyk,SF,FB,,16002,999,FB,1,,13,35,,
nfl-14033,Larry Worth,SF,DB,,,9999999,SS,4,,0,21,,
nfl-7842,Luke Farrell,SF,TE,,,999,TE,3,,5,28,,
nfl-6612,Luke Gifford,SF,LB,,3116097,9999999,LOLB,3,,7,30,,
nfl-7527,Mac Jones,SF,QB,,,249,QB,2,,5,27,,
nfl-11731,Malik Mustapha,SF,DB,,,999,FS,1,Questionable,2,24,,
nfl-5781,Malik Turner,SF,WR,,3115928,999,WR,9,,8,30,,
nfl-12668,Marques Sigle,SF,DB,,,999,SS,2,,1,24,,
nfl-13596,Mikail Kamara,SF,DE,,,9999999,DL,,IR,0,,,
nfl-2216,Mike Evans,SF,WR,,16737,57,WR,1,Questionable,12,32,59.9,6.6
nfl-12602,Mykel Williams,SF,DL,,,352,RDE,1,PUP,1,22,,
nfl-7823,Nate Hobbs,SF,CB,,,9999999,NB,2,,5,27,,
nfl-5816,Nick Bosa,SF,DE,,4040605,89,LDE,1,Questionable,7,28,,
nfl-12630,Nick Martin,SF,LB,,,516,ROLB,2,,1,23,,
nfl-8501,Nick Zakelj,SF,OL,,,9999999,OL,,,4,27,,
nfl-5075,Ogbo Okoronkwo,SF,LB,,3052667,999,ROLB,3,,8,31,,
nfl-7695,Osa Odighizuwa,SF,DT,,,9999999,RDT,1,Questionable,5,27,,
nfl-11797,Patrick McMorris,SF,DB,,,9999999,DB,,,2,24,,
nfl-6963,Patrick Taylor,SF,RB,,4039358,999,RB,5,,6,28,,
nfl-6296,Quinton Bell,SF,LB,,3933407,9999999,DL,,,7,30,,
nfl-11697,Renardo Green,SF,DB,,,9999999,LCB,1,,2,25,,
nfl-11638,Ricky Pearsall,SF,WR,,,400,WR,15,IR,2,25,109.6,13.4
nfl-7923,Robert Jones,SF,G,,,9999999,OL,,,5,27,,
nfl-13361,Romello Height,SF,LB,,,392,LDE,3,Questionable,0,25,,
nfl-8540,Sam Okuayinonu,SF,DE,,,9999999,LDE,2,,4,28,,
nfl-13073,Sebastian Valdez,SF,DL,,,9999999,RDT,3,,1,24,,
nfl-8220,Sincere McCormick,SF,RB,,,999,RB,6,,4,25,,
nfl-5098,Siran Neal,SF,CB,,3057524,9999999,NB,3,,8,32,,
nfl-11598,Tanner McLachlan,SF,TE,,,999,TE,7,IR,2,27,,
nfl-11842,Tatum Bethune,SF,LB,,,999,LOLB,1,Questionable,2,25,,
nfl-11004,Titus Leo,SF,LB,,,9999999,DL,,,3,26,,
nfl-734,Trent Williams,SF,T,,13241,9999999,OL,,,16,38,,
nfl-6598,Trenton Irwin,SF,WR,,3931391,999,WR,12,,7,30,,
nfl-12631,Upton Stout,SF,CB,,,9999999,NB,1,,1,24,,
nfl-8482,Vederian Lowe,SF,OT,,,9999999,OL,,Questionable,4,27,,
nfl-13663,Wesley Grimes,SF,WR,,,9999999,WR,13,,0,22,,
nfl-13662,Will Pauling,SF,WR,,,9999999,WR,14,,0,23,,
nfl-7764,William Bradley-King,SF,DE,,,9999999,DL,,IR,5,28,,
nfl-3218,A'Shawn Robinson,TB,DT,,3054857,9999999,RDE,1,,10,31,,
nfl-4259,Al-Quadin Muhammad,TB,DE,,3051942,9999999,ROLB,2,,9,31,,
nfl-4118,Alex Anzalone,TB,LB,,3043107,433,RILB,1,,9,31,,
nfl-6003,Anthony Nelson,TB,LB,,3894856,9999999,LOLB,2,,7,29,,
nfl-6888,Antoine Winfield,TB,DB,,4034790,345,FS,1,,6,27,,
nfl-7959,Augie Contressa,TB,DB,,,,,,,1,,,
nfl-13959,Ayden Garnes,TB,DB,,,9999999,DB,,,0,23,,
nfl-11092,B.T. Potter,TB,K,BT Potter,,999,K,,,3,26,,
nfl-4892,Baker Mayfield,TB,QB,,3052587,64,QB,1,,8,31,128.7,10.0
nfl-13308,Bauer Sharp,TB,TE,,,999,TE,4,,0,23,,
nfl-6934,Ben Bredeson,TB,G,,4046551,9999999,OL,,,6,28,,
nfl-12789,Ben Scott,TB,OL,,,9999999,OL,,,1,25,,
nfl-12794,Benjamin Chukwuma,TB,OL,,,9999999,OL,,,1,25,,
nfl-12576,Benjamin Morrison,TB,DB,,,9999999,RCB,1,,1,22,,
nfl-13515,Billy Schrauth,TB,G,,,9999999,OL,,,0,22,,
nfl-11584,Bucky Irving,TB,RB,,,32,RB,1,,2,23,42.2,4.0
nfl-8111,Cade Otton,TB,TE,,,148,TE,1,,4,27,,
nfl-13971,Caden Fordham,TB,LB,,,9999999,LB,,,0,23,,
nfl-10879,Calijah Kancey,TB,DL,,,278,LDE,1,,3,25,,
nfl-8264,Chase Lucas,TB,DB,,,9999999,LCB,2,PUP,4,29,,
nfl-6650,Chase McLaughlin,TB,K,,3150744,198,K,1,,7,30,156.1,15.2
nfl-11679,Chris Braswell,TB,LB,,,9999999,ROLB,3,,2,24,,
nfl-4037,Chris Godwin,TB,WR,,3116165,88,WR,2,,9,30,86.9,7.9
nfl-7346,Christian Rozeboom,TB,LB,,3909013,307,RILB,2,,6,29,,
nfl-10902,Cody Mauch,TB,T,,,9999999,OL,,,3,27,,
nfl-12776,Connor Bazelak,TB,QB,,,999,QB,3,,1,25,,
nfl-8361,Damarion Williams,TB,DB,,,9999999,RCB,3,,4,28,,
nfl-4122,Dan Feeney,TB,OL,,2979482,9999999,OL,,,9,32,,
nfl-6154,David Sills,TB,WR,,3871102,999,WR,7,,7,30,,
nfl-12645,David Walker,TB,LB,,,9999999,LOLB,3,,1,26,,
nfl-13519,DeMonte Capehart,TB,DT,,,9999999,NT,2,,0,24,,
nfl-14020,Dean Patterson,TB,WR,,,9999999,WR,11,,0,,,
nfl-8801,Dennis Houston,TB,WR,,,9999999,WR,8,,4,27,,
nfl-13676,Deshawn McKnight,TB,DL,,,9999999,RDE,3,,0,,,
nfl-11820,Devin Culp,TB,TE,,,9999999,TE,5,,2,26,,
nfl-11780,Elijah Klein,TB,OG,,,9999999,OL,,,2,26,,
nfl-12671,Elijah Roberts,TB,DT,,,9999999,RDE,2,,1,24,,
nfl-12919,Elijah Simmons,TB,DL,,,9999999,DL,,,1,25,,
nfl-12514,Emeka Egbuka,TB,WR,,,43,WR,1,,1,23,33.7,4.5
nfl-13316,Eric Rivers,TB,WR,,,999,SWR,5,,0,23,,
nfl-11426,Evan Deckers,TB,LS,,,9999999,LS,,,3,27,,
nfl-12792,Garrett Greene,TB,QB,,,999,WR,9,,1,24,,
nfl-11659,Graham Barton,TB,OL,,,9999999,OL,,,2,24,,
nfl-8415,Haggai Ndubuisi,TB,T,,,9999999,DL,,PUP,3,25,,
nfl-13961,Henry Lutovsky,TB,OG,,,9999999,OL,,,0,23,,
nfl-7680,Ifeatu Melifonwu,TB,CB,,,999,DB,,,5,27,,
nfl-13132,JJ Roberts,TB,DB,J.J. Roberts,,9999999,DB,,Questionable,1,24,,
nfl-13678,Jack Pyburn,TB,DE,,,9999999,LB,,,0,22,,
nfl-12605,Jacob Parrish,TB,DB,,,9999999,NB,1,,1,22,,
nfl-6111,Jake Browning,TB,QB,,3886812,999,QB,2,,7,30,,
nfl-11618,Jalen McMillan,TB,WR,,,162,WR,3,Questionable,2,24,140.8,13.9
nfl-13425,Jalon Daniels,TB,QB,,,9999999,QB,4,,0,23,,
nfl-13763,Javin Wright,TB,LB,,,9999999,LB,,,0,,,
nfl-13020,Jayson Jones,TB,DL,,,9999999,DL,,,1,24,,
nfl-12790,John Bullock,TB,LB,,,9999999,LB,,,1,25,,
nfl-10999,Josh Hayes,TB,CB,,,9999999,RCB,2,,3,27,,
nfl-12787,Josh Williams,TB,RB,,,999,RB,4,,1,25,,
nfl-13955,Josiah Green,TB,DT,,,9999999,DL,,,0,23,,
nfl-13379,Josiah Trotter,TB,LB,,,181,LILB,1,,0,21,,
nfl-6221,Justin Skule,TB,OT,,3915777,9999999,OL,,,7,29,,
nfl-14021,Kadarius Calloway,TB,RB,,,9999999,RB,5,,0,,,
nfl-11994,Kameron Johnson,TB,WR,,,999,WR,6,,2,24,,
nfl-13382,Keionte Scott,TB,DB,,,352,NB,2,,0,24,,
nfl-6254,Kemon Hall,TB,CB,,4243831,9999999,DB,,,7,29,,
nfl-13957,Kenny Fletcher,TB,TE,,,9999999,TE,,,0,,,
nfl-7567,Kenny Gainwell,TB,RB,,,86,RB,2,,5,27,90.0,9.6
nfl-8484,Ko Kieft,TB,TE,,,999,TE,3,,4,28,,
nfl-8454,Luke Goedeke,TB,OL,,,9999999,OL,,,4,27,,
nfl-11420,Luke Haggard,TB,OT,,,9999999,OL,,,3,26,,
